Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Severe psychomotor retardation,4/66,0.059343198935820726,0.11882706549827948,0,0,2.851729939287543,8.054476678637966,RPS6KA3;CTNND2;FGFR3;SOX5
Shigella Infections,4/66,0.059343198935820726,0.11882706549827948,0,0,2.851729939287543,8.054476678637966,PRKN;IL6;EZR;PTGS2
"B-CELL MALIGNANCY, LOW-GRADE",2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CCND1;CDKN2A
"Infarction, Lacunar",2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,ALDH2;AGT
"Myopathy, Centronuclear, Autosomal Dominant",2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,TPM3;BIN1
"Pseudohypoaldosteronism, Type I",2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,KLHL3;SGK1
3-Methylglutaconic aciduria type 2,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,DMD;MEST
Acquired partial lipodystrophy,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PPARG;LMNB1
Adult Burkitt Lymphoma,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PARP1;BRCA2
Alexander Disease,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CRYAB;GFAP
Autosomal Recessive Centronuclear Myopathy,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,TPM3;BIN1
Barrel chest,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,ACAN;COL2A1
Benign neoplasm of stomach,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,ERBB2;MET
Carcinoma in situ of stomach,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,ERBB2;MET
Cellulitis of periorbital region,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CTLA4;PRTN3
Centrally nucleated skeletal muscle fibers,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,TPM3;BIN1
Choroid Plexus Carcinoma,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CAV1;TGFBR2
Cleidocranial Dysplasia,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,TNFSF11;RUNX2
Congenital hernia of foramen of Bochdalek,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,WT1;GATA4
Congenital hernia of foramen of Morgagni,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,WT1;GATA4
Coxsackievirus Infections,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,IL6;CCND1
Degeneration of lumbar intervertebral disc,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PRKN;FGFR3
Dental Plaque,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,BGN;PTGS2
Diffuse cutaneous leishmaniasis,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,IL6;CCL2
Ectopic kidney,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,FANCD2;FANCA
Erythroid hyperplasia,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,APOB;KLF1
Heart murmur,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,APOB;NKX2-5
Hyperlipoproteinemia Type I,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CCND1;APOB
Hypertensive heart disease,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PPARA;AGT
Hypoplastic scapulae,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,COL2A1;RUNX2
Infective vaginitis,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,IL6;CXCR2
Liddle Syndrome,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PRKN;AGT
Neoplasm of uncertain or unknown behavior of stomach,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,ERBB2;MET
Periorbital edema,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CTLA4;PRTN3
Periorbital swelling,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CTLA4;PRTN3
Post-kala-azar dermal leishmaniasis,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,IL6;AQP1
Precocious exfoliation of primary tooth,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,TNFSF11;PRKD1
Primary cutaneous B-cell lymphoma,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CDKN2A;TEK
Pseudoprimary hyperaldosteronism,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PRKN;AGT
Reduced subcutaneous adipose tissue,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CAV1;PPARG
Residual Cancer,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,VIM;ESR1
Sexually Transmitted Diseases,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CXCL10;KIT
Short middle phalanx of finger,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,BMPR1B;FGFR3
Tobacco Use Disorder,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,IL6;SHC3
Vitamin B 12 Deficiency,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CFL1;CALR
Wolfram Syndrome,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,PAX3;TXNIP
Xanthomatosis,2/18,0.059767395362297214,0.11882706549827948,0,0,5.513261851015802,15.532485017732286,CXCL10;PPARG
"Hepatitis, Toxic",12/325,0.060766904646036596,0.12067135765901295,0,0,1.7037239262445676,4.771636585835686,C3;CXCL10;COL3A1;IL6;VWF;IL18;SERPING1;CCL2;VIM;PPARA;PTGS2;CDC25B
Chemical and Drug Induced Liver Injury,12/325,0.060766904646036596,0.12067135765901295,0,0,1.7037239262445676,4.771636585835686,C3;CXCL10;COL3A1;IL6;VWF;IL18;SERPING1;CCL2;VIM;PPARA;PTGS2;CDC25B
Chemically-Induced Liver Toxicity,12/325,0.060766904646036596,0.12067135765901295,0,0,1.7037239262445676,4.771636585835686,C3;CXCL10;COL3A1;IL6;VWF;IL18;SERPING1;CCL2;VIM;PPARA;PTGS2;CDC25B
Drug-Induced Acute Liver Injury,12/325,0.060766904646036596,0.12067135765901295,0,0,1.7037239262445676,4.771636585835686,C3;CXCL10;COL3A1;IL6;VWF;IL18;SERPING1;CCL2;VIM;PPARA;PTGS2;CDC25B
Congenital muscular dystrophy (disorder),4/67,0.0620529582186152,0.12315238398233441,0,0,2.806320411762589,7.800917135029502,BGN;CAPN3;DMD;SYNE1
Meningococcal Infections,4/67,0.0620529582186152,0.12315238398233441,0,0,2.806320411762589,7.800917135029502,CXCL10;SERPING1;CXCR4;ADRB1
"Anemia, Macrocytic",3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,EGR1;ALDH2;KIT
Bowing of the long bones,3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,TNFSF11;BMPR1B;FGFR3
Chronic viral hepatitis,3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,CXCL10;TERT;LEPR
Lytic lesion,3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,CAV1;TNFSF11;ANTXR2
Malignant Meningioma,3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,TERT;CDKN2A;KLF4
Schwartz-Jampel Syndrome,3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,COL2A1;KDR;GZMB
TNF receptor-associated periodic fever syndrome (TRAPS),3/41,0.06263993438298283,0.12406068986025147,0,0,3.486008573469874,9.657471781575046,IL6;HGF;CCL2
Low set ears,11/293,0.06428473462885506,0.12728074226632977,0,0,1.732220479131941,4.75396319257104,RET;RPS6KA3;CDT1;MEF2C;COL2A1;MYCN;GATA4;LIFR;ASCL1;PAX2;SOX5
"Gastritis, Atrophic",6/127,0.0645883125504323,0.1278064546519456,0,0,2.195146745985429,6.014091404785745,MUC1;CDKN2A;GAD1;LTA;CCL2;PTGS2
Childhood asthma,6/127,0.0645883125504323,0.1278064546519456,0,0,2.195146745985429,6.014091404785745,TLE4;IL6;LTA;PPARG;ADRB2;TIMP1
Dystrophia unguium,4/68,0.06482697647192098,0.12824093489997684,0,0,2.762329931972789,7.5578271177774665,COL17A1;TERT;CTLA4;KRT5
Muscle degeneration,10/259,0.06508485837685608,0.1287131651528167,0,0,1.7823939435904537,4.869613163266311,CCT3;RIMS2;BMP2;COL2A1;HGF;CAPN3;DMD;UTRN;PPARGC1A;NEFH
"Hepatitis, Drug-Induced",12/329,0.06532811591863805,0.12899507027376475,0,0,1.681876133788913,4.588717770891769,C3;CXCL10;COL3A1;IL6;VWF;IL18;SERPING1;CCL2;VIM;PPARA;PTGS2;CDC25B
Gilles de la Tourette syndrome,5/97,0.06542365981961261,0.12899507027376475,0,0,2.4040266798418974,6.555471393756098,CNTNAP2;COL8A1;CCL2;ADRA1A;MET
"Melanoma, Amelanotic",2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,CAV1;MITF
"Spondyloepiphyseal Dysplasia Tarda, X-Linked",2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL2A1;KDR
"Tuberculosis, Drug-Resistant",2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,DST;PTGS2
ABLEPHARON-MACROSTOMIA SYNDROME,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,EPAS1;AGT
Amyloid angiopathy,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,SYP;GFAP
Angiolymphoid hyperplasia,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,IL6;HMGA2
Aortopulmonary Septal Defect,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,ACTC1;IL18
Congenital absence of spleen,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,MYCN;NKX2-5
Congenital dyserythropoietic anemia,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,AQP1;KLF1
Congenital Hydrocephalus,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,FEN1;MPDZ
Congenital Structural Myopathy,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,TPM3;BIN1
Dyschondroplasias,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL2A1;KDR
Enchondroma,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL2A1;CDKN2A
Fragile nails,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL17A1;PRKD1
Holt-Oram syndrome,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,NKX2-5;MET
Hypopigmentation of hair,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,MITF;SOX10
Infective cystitis,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,CDKN2A;ERBB2
Inflammatory disease of mucous membrane,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,MKI67;PTGS2
Injury wounds,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,IL6;FGF2
Legg-Calve-Perthes Disease,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL2A1;SERPINC1
Mixed Connective Tissue Disease,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,COL17A1;HNRNPAB
Peri-Implantitis,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,TERT;RUNX2
Proximal amyotrophy,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,CAPN3;SYNE1
Research-Related Injuries,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,IL6;FGF2
Short hallux,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,BMP2;BMPR1B
T-Lymphocytopenia,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,STAT5B;CCL21
Taste sweet,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,PYY;ADRA1A
Thumb aplasia,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,FANCD2;FANCA
Traumatic injury,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,IL6;FGF2
Wounds and Injuries,2/19,0.0658420340825589,0.12899507027376475,0,0,5.18868676138627,14.11580587979327,IL6;FGF2
Cerebellar Diseases,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,CCL21;FLNC;ZNF423
Chronic diarrhea,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,SAA1;IL2RG;ANTXR2
Hernia,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,ACAN;IL6;COL1A2
High urine occult blood,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,YAP1;CTLA4;PRTN3
Isochromosomes,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,MYCN;TERT;RHOJ
Melancholia,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,IL6;PTGS2;FGF2
Nail Diseases,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,ACAN;FLT4;KRT5
Oligoarticular Juvenile Idiopathic Arthritis,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,IL6;STAT1;ESR1
Other ureteric obstruction,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,COL1A1;COL1A2;CFL1
Rat Adrenal Gland Pheochromocytoma,3/42,0.0663896306771826,0.12968957522628224,0,0,3.396449704142012,9.211899793715412,RET;CXCL12;RFX2
beta^+^ Thalassemia,6/128,0.06656033666694562,0.1299852343865097,0,0,2.1770417117890886,5.899013290085947,FBN2;FANCD2;TNFSF11;HMGA2;BRCA2;KLF1
Chronic otitis media,4/69,0.06766481804867386,0.13202699535586684,0,0,2.719693005407291,7.324647036577443,TAP1;CCL2;FGFR3;RUNX2
Progressive supranuclear palsy,4/69,0.06766481804867386,0.13202699535586684,0,0,2.719693005407291,7.324647036577443,PRKN;SNCAIP;RUNX1T1;GFAP
Williams Syndrome,4/69,0.06766481804867386,0.13202699535586684,0,0,2.719693005407291,7.324647036577443,RIMS2;PRKN;FGFR4;SYN1
Henoch-Schoenlein Purpura,5/98,0.06774610411427977,0.13210883717523314,0,0,2.3780547409579667,6.401695598213416,C3;CXCL10;SOSTDC1;CCL2;GATA3
Mycobacterium Infections,5/98,0.06774610411427977,0.13210883717523314,0,0,2.3780547409579667,6.401695598213416,PRKN;IL6;ANXA1;STAT1;CTSG
Malformations of Cortical Development,5/99,0.070113845698954,0.13661432671163337,0,0,2.3526353965183753,6.25244615063519,CCNA2;CNTNAP2;GPSM2;CCND2;TUBG1
Depressive Syndrome,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,IL6;PTGS2;FGF2
Hyperlipoproteinemias,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,SERPINC1;SDC1;PPARA
Hyponatremia,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,CA12;ENO2;AGT
Macrocephaly,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,CCND2;PAK3;FGFR3
Proliferative retinopathy,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,CXCL12;ALDH2;AGT
Radial deviation of finger,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,BMPR1B;FGFR3;EZH2
Transient Cerebral Ischemia,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,C3;COL3A1;CALR
Triploidy syndrome,3/43,0.07023961735188654,0.13661432671163337,0,0,3.311368778280543,8.794474853083797,NGFR;MYCN;KRT5
Congenital pes cavus,6/130,0.0706088384024732,0.13726735179345356,0,0,2.141707693438166,5.676810310457115,RET;EGR2;TPM3;SOX10;NEFH;EZH2
Charcot-Marie-Tooth Disease,11/298,0.07061624485503008,0.13726735179345356,0,0,1.7016008606432345,4.510084681785417,PRKN;EGR2;ACTC1;STMN1;ERBB2;CCL2;DMD;SOX10;NEFH;CRYAB;HOXD10
"46, XY Disorders of Sex Development",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,WT1;ZFPM2
"ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,RIMS2;PARP1
"Deafness, Acquired",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PAX3;MITF
"Hearing Loss, Extreme",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PAX3;MITF
"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CCND1;CDKN2A
"stage, gastric cancer",2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,KRT19;ERBB2
Acral pseudolymphomatous angiokeratoma of children (APACHE),2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,IL6;TIMP1
Adult Myelodysplastic Syndrome,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,SCN4A;EZH2
Arteriosclerosis Obliterans,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CXCL12;HGF
Atrophy of testis,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,ALDH2;E2F1
Autoimmune pancreatitis,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,LTA;CTLA4
Bilateral Deafness,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PAX3;MITF
Calf muscle hypertrophy,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CAPN3;DMD
Cerebral Vasospasm,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,S100A4;TIMP1
Chronic Chagas' disease,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,IL18;CTLA4
Complete Hearing Loss,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PAX3;MITF
Constitutional Symptom,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CXCL10;HGF
Corneal pannus,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,MMP14;FGF2
Deaf Mutism,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PAX3;MITF
Destructive Arthritis,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,JUN;TIMP1
Disproportionate short-trunk short stature,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,COL2A1;BGN
Eczema Herpeticum,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CAV2;CAV1
Enteropathy-Associated T-Cell Lymphoma,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CDKN2A;GZMB
Filarial Elephantiases,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,SOCS3;CISH
Hypophosphatasia,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,FGFR3;TNS1
Idiopathic Nephrotic Syndrome,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,IL6;NPHS1
Mastocytoma,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,NGFR;KIT
Morbilliform Drug Reaction,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,C4B;IL18
Multiple System Atrophy,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PRKN;CRYAB
Perineurioma,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,ALK;CDKN2A
PITUITARY DWARFISM I,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,PLK4;BRCA2
Prune Belly Syndrome,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CXCR4;SYP
Renal glomerular fibrosis,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,RET;MUC1
Sprengel deformity,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,COL3A1;PAX3
Tonsillar Carcinoma,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CDKN2A;VIM
Wolf-Hirschhorn Syndrome,2/20,0.07211199013417019,0.1387293399430212,0,0,4.900175570604464,12.8851829232882,CDKN2A;FGFR3
Neural Tube Defects,7/163,0.07244326354329123,0.1393267348100641,0,0,1.9873697459313897,5.216749385048169,PYY;TCF7L2;PAX3;CCL2;KIF22;F2RL2;LMNB1
Rhinitis,5/100,0.07252672819092583,0.1394473250873913,0,0,2.327751196172249,6.107553868683056,C3;CCL13;IL18;ADRB2;GATA3
Tracheal Diseases,4/71,0.07353003075826778,0.14133591487479288,0,0,2.6382373845060414,6.885961493968781,IL6;COL2A1;HGF;IL18
Abnormal form of the vertebral bodies,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,RPS6KA3;FGFR3;FLI1
Blue sclera,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,COL1A1;COL1A2;TGFBR2
Confusion,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,C4A;PRKD1;BRCA2
Congenital anomaly of brain,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,GPSM2;COL3A1;PAX2
Japanese Encephalitis,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,IL6;ATF3;PAK4
Linear atrophy,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,COL3A1;SOX10;TGFBR2
Monoclonal Gammapathies,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,KIT;CXCR4;SDC1
Osteosclerosis,3/44,0.0741879811616658,0.14227483765897989,0,0,3.2304381414854872,8.402864253541548,COL1A1;DMD;RUNX2
Eating Disorders,4/72,0.07655633678039796,0.14673297882909608,0,0,2.5993063892223556,6.679511398462674,OPRD1;TAL1;PPARA;ESR1
Neutrophil count decreased,4/72,0.07655633678039796,0.14673297882909608,0,0,2.5993063892223556,6.679511398462674,MECOM;FANCD2;FANCA;CXCR4
"HYDATIDIFORM MOLE, RECURRENT, 1",3/45,0.07823274705954297,0.14884249158666651,0,0,3.153361344537815,8.034975850966791,ERBB2;PPARG;APOB
Hypopituitarism,3/45,0.07823274705954297,0.14884249158666651,0,0,3.153361344537815,8.034975850966791,ARNT2;BMP2;SIX3
Melanoderma (disorder),3/45,0.07823274705954297,0.14884249158666651,0,0,3.153361344537815,8.034975850966791,KIT;HMGA2;ANTXR2
Tall stature,3/45,0.07823274705954297,0.14884249158666651,0,0,3.153361344537815,8.034975850966791,FGFR3;TGFBR2;EZH2
Young onset Parkinson disease,3/45,0.07823274705954297,0.14884249158666651,0,0,3.153361344537815,8.034975850966791,PRKN;SOSTDC1;CIT
"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED",2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,ALK;TERT
"Anaplastic large cell lymphoma, ALK negative",2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,ALK;GZMB
"Neoplasms, Neuroepithelial",2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,ANXA1;SOX10
Abnormality of the hip bone,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,TNNI2;BMPR1B
Adult-Onset Still Disease,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,IL6;IL18
Allergic Conjunctivitis,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,SOCS3;CCL2
allergic symptom,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,IL18;SERPING1
Arhinencephaly,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,SIX3;TDGF1
Bone Marrow failure syndromes,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,TERT;FANCD2
Chediak-Higashi Syndrome,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,IL6;CTLA4
Choroid Plexus Papilloma,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,SHC3;LEPR
Cryopyrin-Associated Periodic Syndromes,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,IL6;IL18
Difficulty walking up stairs,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,DMD;FLNC
Esophageal Stenosis,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,TERT;KIT
Generalized hypopigmentation,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,NDN;MITF
Gitelman Syndrome,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,DMD;AGT
Hypoalphalipoproteinemias,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,PPARG;ESR1
Hypoplasia of the odontoid process,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,COL2A1;BGN
Increased CSF protein,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,EGR2;GFAP
Infantile nystagmus syndrome,2/21,0.07856560939171126,0.14884249158666651,0,0,4.642033978852322,11.808504515417276,IL6;SLC2A4
