Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Henoch-Schoenlein Purpura,6/98,4.3156094663785035E-4,0.002245886996712016,0,0,6.694972826086956,51.873331096865364,C3;CXCL10;BCL6;PLAU;CCL2;TLR4
Congenital Heart Defects,10/277,4.568484865606876E-4,0.0023719691258484057,0,0,3.8917443621005656,29.932023747293577,ACTA2;RCAN1;ZEB2;MEF2C;ALDH2;KLF4;PKD2;EGFR;TGFBR2;SYNE1
"Hepatitis, Drug-Induced",11/329,4.5712371781690984E-4,0.0023719691258484057,0,0,3.604143544210137,27.71786951178334,C3;CXCL10;TF;KRT18;GSN;VWF;SPP1;SERPING1;CCL2;VIM;CDC25B
Mental disorders,11/329,4.5712371781690984E-4,0.0023719691258484057,0,0,3.604143544210137,27.71786951178334,RGS4;SNAP25;KLF6;ALDH2;DPYSL2;DMD;CALR;FKBP4;NR3C1;ESR1;QKI
Differentiated Thyroid Gland Carcinoma,7/139,4.756185472932789E-4,0.0024631876499561817,0,0,5.461288275424401,41.78373986266866,THRB;CAV1;KDR;TXNIP;PPARG;MET;EGFR
"Meningitis, Bacterial",4/37,4.7655216121314E-4,0.0024631876499561817,0,0,12.351765073414558,94.47782809126898,C3;TIMP1;VIM;TLR4
Tubular Aggregate Myopathy,4/37,4.7655216121314E-4,0.0024631876499561817,0,0,12.351765073414558,94.47782809126898,TPM3;VIM;ESR1;EGFR
Hemorrhage,4/37,4.7655216121314E-4,0.0024631876499561817,0,0,12.351765073414558,94.47782809126898,VWF;PLAU;TIMP1;FOS
Neuralgia,6/100,4.80821336206806E-4,0.002478043424222504,0,0,6.55186170212766,50.056320366945855,MMP14;DPYSL2;HGF;CXCR4;CCL2;TLR4
Oral Cavity Carcinoma,6/100,4.80821336206806E-4,0.002478043424222504,0,0,6.55186170212766,50.056320366945855,ANXA1;CCND1;ALDH2;PLK1;EGFR;TGFBR2
Rash and Dermatitis Adverse Event Associated with Chemoradiation,6/100,4.80821336206806E-4,0.002478043424222504,0,0,6.55186170212766,50.056320366945855,EGR1;KDR;PECAM1;CCL2;ESR1;EGFR
"Dyspnea, Paroxysmal",3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,ACTA2;MYLK;TGFBR2
"Glioblastoma, IDH-Mutant",3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,KIT;KDR;EGFR
Sore to touch,3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,GHR;LEP;CCL2
"Other specified forms of pleural effusion, except tuberculous",3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,ANXA1;CCL11;ESR1
Abnormality of the iris,3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,ACTA2;MYLK;TGFBR2
Growth hormone excess,3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,CAV1;PPARG;FOS
Mammary Analogue Secretory Carcinoma,3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,STAT5A;STAT5B;VIM
Obstructive Ureterocele,3/16,4.8664075397796566E-4,0.0024887798252865444,0,0,23.418934911242605,178.63926966636978,ACTA2;MMP14;TLR4
Thyroid Nodule,5/66,4.952035006375699E-4,0.0025277197843846834,0,0,8.384014269939692,63.80689078052438,GHR;TPM3;LEP;KIT;PPARG
Bronchiolitis,5/66,4.952035006375699E-4,0.0025277197843846834,0,0,8.384014269939692,63.80689078052438,JUN;TAP1;CCL2;NR3C1;TLR4
Thyroid Diseases,7/140,4.96524249700725E-4,0.0025320361020623574,0,0,5.419950399559108,41.23432267623175,CXCL10;JUN;CXCL12;THRB;KIT;CCL2;FOS
Proteinuria,8/184,5.071386552371903E-4,0.002583692059043009,0,0,4.695215311004785,35.62131259222316,NR4A1;CXCL10;CFH;LEP;LEPR;SPP1;SAA1;PRTN3
"Anemia, Sickle Cell",9/231,5.086541386771305E-4,0.00258893782713508,0,0,4.1999141999142,31.851066823761865,EGR1;JUN;VWF;EPAS1;CCL2;CD36;FOS;RUNX2;QKI
Respiratory Failure,8/185,5.256436494660098E-4,0.0026703098265055923,0,0,4.668450787986917,35.25094458602781,MUC1;DMD;CTSD;CRYAB;TLR4;RUNX2;EGFR;DEPP1
MIXED LINEAGE LEUKEMIA,8/185,5.256436494660098E-4,0.0026703098265055923,0,0,4.668450787986917,35.25094458602781,MEF2C;CCND1;MME;HGF;KDR;ESR1;MET;ETS2
Anti-Basement Membrane Glomerulonephritis,4/38,5.285237104607266E-4,0.002671484942930551,0,0,11.987871437234688,90.45355954451936,MMP14;CXCL12;DUSP1;CCL2
Comedone,4/38,5.285237104607266E-4,0.002671484942930551,0,0,11.987871437234688,90.45355954451936,CCND1;KRT5;ESR1;EGFR
End Stage Liver Disease,4/38,5.285237104607266E-4,0.002671484942930551,0,0,11.987871437234688,90.45355954451936,GHR;KRT18;KRT8;TLR4
Idiopathic Membranous Glomerulonephritis,4/38,5.285237104607266E-4,0.002671484942930551,0,0,11.987871437234688,90.45355954451936,C3;MME;SPP1;CCL2
Skin blisters,5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,COL17A1;KIT;LAMA3;KRT5;TLR4
"Mastocytosis, Systemic",5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,STAT5A;STAT5B;KIT;PLK1;SIRPA
Abnormal blistering of the skin,5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,COL17A1;KIT;LAMA3;KRT5;TLR4
Cerebral Hemorrhage,5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,PLAU;PROS1;KDR;SPP1;ESR1
Meningococcal Infections,5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,CXCL10;CFH;SERPING1;CXCR4;TLR4
neurofibroma,5/67,5.308880755420254E-4,0.002671484942930551,0,0,8.248370382751128,62.20062567315848,MDK;HGF;KIT;CIB1;EGFR
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,6/102,5.343550611785118E-4,0.002686394453792726,0,0,6.414713541666667,48.33133864532886,CXCL12;MME;DUSP1;CXCR4;NR3C1;KLF4
Hashimoto Disease,8/186,5.446919558500735E-4,0.0027357808036993793,0,0,4.641986989946777,34.8858790635442,ABCA1;EGR1;CXCL10;THRB;CCND1;PPARG;ESR1;MET
Vomiting,8/187,5.642953716593406E-4,0.0028315725382039793,0,0,4.615818876800941,34.52601471512747,ZEB2;MME;SAA1;SERPING1;LPL;MET;S100A8;EGFR
"Carcinoma, Large Cell",5/68,5.684709026083959E-4,0.002841821238274054,0,0,8.117032650711407,60.655016985230795,KRT19;PPARG;MET;EGFR;TGFBR2
Skin bullae,5/68,5.684709026083959E-4,0.002841821238274054,0,0,8.117032650711407,60.655016985230795,COL17A1;KIT;LAMA3;KRT5;TLR4
Thin skin,5/68,5.684709026083959E-4,0.002841821238274054,0,0,8.117032650711407,60.655016985230795,COL1A2;PROS1;LIFR;PPARG;PIK3R1
Precocious Puberty,5/68,5.684709026083959E-4,0.002841821238274054,0,0,8.117032650711407,60.655016985230795,CAV1;PPARG;DMD;FOS;ESR1
Recurrent Brain Neoplasm,4/39,5.844016218584863E-4,0.002902625525103573,0,0,11.644771723122238,86.69441838396985,YAP1;CCND1;SPP1;TGFBR2
Short toe,4/39,5.844016218584863E-4,0.002902625525103573,0,0,11.644771723122238,86.69441838396985,GHR;BMPR1B;FGFR3;FLI1
Atypical Hemolytic Uremic Syndrome,4/39,5.844016218584863E-4,0.002902625525103573,0,0,11.644771723122238,86.69441838396985,C3;CFH;VWF;FHL1
Myofibrillar Myopathy,4/39,5.844016218584863E-4,0.002902625525103573,0,0,11.644771723122238,86.69441838396985,GSN;FHL1;DMD;CRYAB
Primary malignant neoplasm of brain,4/39,5.844016218584863E-4,0.002902625525103573,0,0,11.644771723122238,86.69441838396985,YAP1;CCND1;SPP1;TGFBR2
Scleroatonic muscular dystrophy,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,VWF;BGN;DMD
Alagille Syndrome,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,MME;HGF;MPDZ
Bone Cysts,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,CAV1;PPARG;FOS
Hyperkeratosis lenticularis perstans,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,SREBF1;LPL;EGFR
Portal vein thrombosis,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,VWF;ESR1;MET
Pseudopelade,3/17,5.866255752554979E-4,0.002902625525103573,0,0,21.745054945054946,161.80764595422264,ZFP36;KRT15;PPARG
Acute pancreatitis,6/104,5.924128475713669E-4,0.0029258276781351385,0,0,6.283163265306122,46.69211382660217,SNAP25;ALDH2;BCL3;KIT;CCL2;TLR4
Carcinoid tumor no ICD-O subtype,6/104,5.924128475713669E-4,0.0029258276781351385,0,0,6.283163265306122,46.69211382660217,JUN;KRT19;PLAU;CIB1;FOS;EGFR
Simple Partial Status Epilepticus,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,MEF2C;JUN;CCL2;DMD;FOS
"Status Epilepticus, Subclinical",5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,MEF2C;JUN;CCL2;DMD;FOS
Chronic otitis media,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,TAP1;CCL2;PIK3R1;FGFR3;RUNX2
Complex Partial Status Epilepticus,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,MEF2C;JUN;CCL2;DMD;FOS
Grand Mal Status Epilepticus,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,MEF2C;JUN;CCL2;DMD;FOS
Hepatolenticular Degeneration,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,GOLM1;PPARG;DMD;TIMP1;A2M
Non-Convulsive Status Epilepticus,5/69,6.08016016401652E-4,0.00298353347274807,0,0,7.989799222797927,59.1669347580093,MEF2C;JUN;CCL2;DMD;FOS
Atrial Fibrillation,10/288,6.181677062764654E-4,0.003030557227918385,0,0,3.7356497780499005,27.601785166325573,TCF7L2;CXCL12;VWF;CAV2;CAV1;KIT;CCL2;ANK2;CALR;TIMP1
"Leukoencephalopathy, Progressive Multifocal",6/105,6.232184927212821E-4,0.0030497073900015723,0,0,6.219381313131313,45.902848997420215,EGR1;CXCL10;CCND1;STAT1;CCL2;PPARG
M5b Acute differentiated monocytic leukemia,6/105,6.232184927212821E-4,0.0030497073900015723,0,0,6.219381313131313,45.902848997420215,EGR1;MMP14;SPP1;LPL;CCL2;PPARG
"Neoplasm Recurrence, Local",4/40,6.443477302225934E-4,0.0031444405259672165,0,0,11.32073310423826,83.17650562591072,PLAU;KIT;ESR1;EGFR
"Purpura, Thrombotic Thrombocytopenic",4/40,6.443477302225934E-4,0.0031444405259672165,0,0,11.32073310423826,83.17650562591072,C3;ZFP36;CFH;VWF
Anthrax disease,4/40,6.443477302225934E-4,0.0031444405259672165,0,0,11.32073310423826,83.17650562591072,MMP14;VWF;CALR;ANTXR2
Respiratory Tract Infections,5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,PLAU;STAT1;PROS1;LEPR;NR3C1
"Brain Injuries, Focal",5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,CXCL10;JUN;CCL2;FOS;TLR4
"Injuries, Acute Brain",5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,CXCL10;JUN;CCL2;FOS;TLR4
Brain Injuries,5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,CXCL10;JUN;CCL2;FOS;TLR4
Brain Lacerations,5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,CXCL10;JUN;CCL2;FOS;TLR4
Philadelphia chromosome-positive acute lymphoblastic leukemia,5/70,6.495881958179432E-4,0.003152691708118233,0,0,7.866480669589478,57.733454202659594,STAT5A;SNAP25;STAT5B;MME;BCL6
Fanconi Anemia,10/290,6.520338926663628E-4,0.0031616820873694696,0,0,3.7085866261398177,27.204018312380356,EGR1;BCL6;ALDH2;STAT1;KIT;SAA1;SPP1;PRTN3;ESR1;SPTBN1
Atrial Premature Complexes,6/106,6.552522701550386E-4,0.0031743994069601826,0,0,6.156875,45.132912165378904,TCF7L2;CAV1;PLK1;SGK1;KLF4;FOXO1
Depressive Symptoms,7/147,6.642234605505261E-4,0.003214938075634654,0,0,5.147120418848168,37.66092384578337,PER1;LEP;KDR;TIMP1;NR3C1;ESR1;EGFR
Pituitary Diseases,9/240,6.690432045839111E-4,0.0032353278014770077,0,0,4.034425891568748,29.49028930494393,EPS8;GHR;KLF6;CCND1;LEPR;PPARG;CIB1;NR3C1;ESR1
Pediatric Obesity,5/71,6.932529389206645E-4,0.003349360753860581,0,0,7.74689904223583,56.3518394392315,GHR;FABP4;LEP;PPARG;CALR
"Teratoma, Malignant",3/18,6.988360534479026E-4,0.003367176608339849,0,0,20.294358974358975,147.46072784482647,KIT;TEAD1;EGFR
Xanthomatosis,3/18,6.988360534479026E-4,0.003367176608339849,0,0,20.294358974358975,147.46072784482647,ABCA1;CXCL10;PPARG
Proliferative Inflammatory Atrophy,3/18,6.988360534479026E-4,0.003367176608339849,0,0,20.294358974358975,147.46072784482647,CIB1;VIM;MET
"Nephrotic Syndrome, Minimal Change",4/41,7.085244863093272E-4,0.0033984941382019847,0,0,11.014210086375035,79.87864150321772,MAF;SPP1;TIMP1;EZR
Alcoholic Intoxication,4/41,7.085244863093272E-4,0.0033984941382019847,0,0,11.014210086375035,79.87864150321772,SNAP25;ALDH2;NR3C1;FGFR3
Intestinal Polyps,4/41,7.085244863093272E-4,0.0033984941382019847,0,0,11.014210086375035,79.87864150321772,JUN;CCND1;SPP1;EGFR
Microcalcification,4/41,7.085244863093272E-4,0.0033984941382019847,0,0,11.014210086375035,79.87864150321772,SPP1;CCL2;DMD;TIMP1
Monoclonal B-Cell Lymphocytosis,4/41,7.085244863093272E-4,0.0033984941382019847,0,0,11.014210086375035,79.87864150321772,CCND1;MME;BCL6;VIM
"Carcinoma, Lewis Lung",6/108,7.231375900943925E-4,0.0034654678215944403,0,0,6.035539215686274,43.648482743568984,HGF;KDR;PECAM1;PRTN3;TLR4;EGFR
secondary acute myeloid leukemia,5/72,7.390764379219179E-4,0.003529156216564427,0,0,7.6308870156987085,55.01952873785934,PER1;MMP14;MAML2;LMO2;KDR
Contact hypersensitivity,5/72,7.390764379219179E-4,0.003529156216564427,0,0,7.6308870156987085,55.01952873785934,FABP4;DUSP1;SAA1;TLR4;S100A8
Familial primary gastric lymphoma,5/72,7.390764379219179E-4,0.003529156216564427,0,0,7.6308870156987085,55.01952873785934,CXCL12;CCND1;BCL6;MAP3K20;CXCR4
Isolated somatotropin deficiency,5/72,7.390764379219179E-4,0.003529156216564427,0,0,7.6308870156987085,55.01952873785934,STAT5B;LEP;LEPR;LPL;NR3C1
Mild cognitive disorder,7/150,7.485795420647091E-4,0.0035713342700652052,0,0,5.038370006956394,36.262827176409914,ABCA1;MME;CCL2;DMD;CD36;ESR1;SYNE1
Anxiety,13/464,7.566777916582052E-4,0.0036067405650684935,0,0,3.015077605321508,21.668075412714398,EGR1;CFH;MAGED1;NR3C1;ESR1;TGFBR2;RCAN1;F8;RGS2;CCND1;ALDH2;LEP;FKBP4
Flexion contracture of proximal interphalangeal joint,6/109,7.590568292184352E-4,0.003614847044597892,0,0,5.976638349514563,42.93278658511529,COL17A1;LAMA3;LIFR;ANTXR2;FGFR3;TGFBR2
Aortic aneurysm without mention of rupture NOS,4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,LEP;SPP1;CCL2;KLF4
Bulimia Nervosa,4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,DST;LEP;NR3C1;ESR1
Defective tooth enamel,4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,LIFR;PIK3R1;KRT5;RUNX2
Diffuse Scleroderma,4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,CAV1;PECAM1;TIMP1;EGFR
Dystrophic tooth enamel,4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,LIFR;PIK3R1;KRT5;RUNX2
PITUITARY ADENOMA PREDISPOSITION (disorder),4/42,7.77094825377406E-4,0.0036810118439432864,0,0,10.723819858925665,76.78199442429948,ABCA1;MUC1;PPARG;CD36
"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1",5/73,7.871255546944953E-4,0.0037153162807501906,0,0,7.51828710758915,53.734121101694186,CCND1;PLAU;PIK3R1;ESR1;FOXO1
Failure to Thrive,5/73,7.871255546944953E-4,0.0037153162807501906,0,0,7.51828710758915,53.734121101694186,GHR;STAT5B;NR4A1;NR3C1;FGFR3
Guillain-Barre Syndrome,5/73,7.871255546944953E-4,0.0037153162807501906,0,0,7.51828710758915,53.734121101694186,LEP;SPP1;SERPING1;CXCR4;TLR4
mixed gliomas,5/73,7.871255546944953E-4,0.0037153162807501906,0,0,7.51828710758915,53.734121101694186,MDK;PLK1;SPP1;QKI;MYLK
Allergic asthma,8/197,7.935642770228453E-4,0.0037423929488980025,0,0,4.3693678641047065,31.192812390589953,C3;CCL11;CAV1;TAP1;CCL2;PPARG;TLR4;MYLK
Gastroesophageal reflux disease,9/246,7.973218180045158E-4,0.003756788654417387,0,0,3.931082981715893,28.04533730835593,MUC1;COL1A2;CCND1;CAV1;AGR2;EZR;TLR4;S100A8;EGFR
Osteochondrodysplasias,7/152,8.093734141288891E-4,0.0038102039963717753,0,0,4.968369741830656,35.3710671413517,STAT1;KDR;LIFR;BMPR1B;FGFR3;RUNX2;EGFR
Skeletal muscle hypertrophy,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,CAV1;PPARG;FOS
Squamous cell carcinoma of vulva,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,CCND1;FGFR3;EGFR
"Papilloma, Squamous Cell",3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,CCND1;KRT15;EGFR
THROMBOCYTOPENIA 1 (disorder),3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,CIB1;TIMP1;FLI1
Thromboembolism,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,PLAU;PROS1;A2M
Carcinoma of extrahepatic bile duct,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,MUC1;CCND1;CIB1
Cone-shaped epiphyses of the phalanges of the hand,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,BGN;FGFR3;RUNX2
Epidermolysis Bullosa Acquisita,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,MMP14;TIMP1;S100A8
Parathyroid hyperplasia,3/19,8.238410456378521E-4,0.003847720361265656,0,0,19.025,135.10666442022466,CCND1;LEP;EGFR
Spondylarthritis,5/74,8.374677947357063E-4,0.0039045195784309533,0,0,7.408950964932042,52.493364073000755,CXCL12;STAT1;CCL2;RUNX2;S100A8
Hamartoma,5/74,8.374677947357063E-4,0.0039045195784309533,0,0,7.408950964932042,52.493364073000755,CCND1;LAMA4;KIT;TIMP1;EGFR
Hyperlipoproteinemia Type IIa,7/153,8.411988414017368E-4,0.003918486561040084,0,0,4.934088790073872,34.93671610714925,ABCA1;GHR;LPL;CD36;TIMP1;NR3C1;ESR1
Yolk Sac Tumor,4/43,8.502220400736015E-4,0.003946718860237127,0,0,10.44832143801216,73.86976859320099,MUC1;ESR1;FGFR3;EGFR
High Grade Lymphoma (neoplasm),4/43,8.502220400736015E-4,0.003946718860237127,0,0,10.44832143801216,73.86976859320099,CCND1;BCL6;NEDD9;TIMP1
Hyperlipoproteinemias,4/43,8.502220400736015E-4,0.003946718860237127,0,0,10.44832143801216,73.86976859320099,ABCA1;SREBF1;LEP;LPL
Pyruvate Carboxylase Deficiency Disease,4/43,8.502220400736015E-4,0.003946718860237127,0,0,10.44832143801216,73.86976859320099,MMP14;PROS1;LEP;EGFR
"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)",9/249,8.685969993012266E-4,0.004028506013295245,0,0,3.8813492063492063,27.358199473023166,EGR1;BCL6;ALDH2;STAT1;KIT;SPP1;PRTN3;ESR1;SPTBN1
Premature Menopause,7/154,8.740044961432149E-4,0.004048260662952152,0,0,4.900274245823984,34.509814041824804,CXCL12;LEP;KDR;PPARG;LAMC1;ESR1;FOXO1
Skin Erosion,6/112,8.751353506700843E-4,0.004048260662952152,0,0,5.806603773584905,40.88506362460805,CXCL10;LAMA3;PRTN3;DMD;TIMP1;VIM
Infectious disease of lung,6/112,8.751353506700843E-4,0.004048260662952152,0,0,5.806603773584905,40.88506362460805,VCAN;LEP;CXCR4;TLR4;DCN;EGFR
Angiogenic Switch,5/75,8.901712828074863E-4,0.004114243509177011,0,0,7.302738712065137,51.29514260475545,EGR1;ZFP36;CXCL12;EPAS1;CXCR4
"Arthritis, Psoriatic",8/201,9.039963733754874E-4,0.0041745205144869775,0,0,4.27793836923916,29.98272337492431,MMP14;CCND1;PPARG;VIM;TIMP1;ESR1;RUNX2;S100A8
"Adenocarcinoma, Clear Cell",6/113,9.167191802700202E-4,0.004229607369401678,0,0,5.752044392523365,40.233878809299945,VCAN;MUC1;MAML2;SPP1;MET;EGFR
"Arthritis, Adjuvant-Induced",4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,STAT1;LEP;SAA1;EGFR
"Arthritis, Collagen-Induced",4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,STAT1;LEP;SAA1;EGFR
"Arthritis, Experimental",4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,STAT1;LEP;SAA1;EGFR
Tumoral calcinosis,4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,SPP1;CCL2;DMD;TIMP1
CARCINOMA OF VULVA,4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,CA12;CCND1;KIT;EGFR
Neurocognitive Disorders,4/44,9.280696577319636E-4,0.004259847722699082,0,0,10.18659793814433,71.1269398038258,ZFP36;STAT1;SPP1;CCL2
Acute Undifferentiated Leukemia,5/76,9.453047364839312E-4,0.004331495219882089,0,0,7.199518353645187,50.13746892512262,STAT5A;STAT5B;BCL6;KDR;NR3C1
Petit mal status,5/76,9.453047364839312E-4,0.004331495219882089,0,0,7.199518353645187,50.13746892512262,MEF2C;JUN;CCL2;DMD;FOS
Sick Sinus Syndrome,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,COL1A2;CCL2;FGFR3
Squamous cell carcinoma of penis,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,ANXA1;CCND1;EGFR
"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type",3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,MME;CCND1;BCL6
"Thymoma, type C",3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,EGR1;KIT;EGFR
Carcinoma ex pleomorphic adenoma,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,MAML2;CCND1;EGFR
Cartilaginous exostosis,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,SPP1;S100A4;FGFR3
Dyslipoproteinemias,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,LEPR;LPL;PPARG
Fibrosis of pancreas,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,MMP14;ALDH2;CCL2
Pregnancy associated hypertension,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,LEP;TIMP1;ESR1
Pseudoachondroplasia,3/20,9.621891486724228E-4,0.00437127533953567,0,0,17.90497737556561,124.3733355057115,DMD;FGFR3;DCN
Left Ventricular Hypertrophy,8/203,9.636577770968024E-4,0.004374218308474327,0,0,4.2336302294197035,29.40160653741967,ABCA1;COL1A2;SPP1;LPL;DMD;TIMP1;TLR4;ESR1
Hyperkyphosis,7/157,9.785161120605382E-4,0.00443788286057073,0,0,4.801535776614311,33.27211398792722,RPS6KA3;KLC2;COL1A2;FHL1;BGN;FGFR3;RUNX2
Brachydactyly,8/204,9.946493803753783E-4,0.004507216452398292,0,0,4.2118152524167565,29.11678537155523,GHR;RPS6KA3;BGN;ANTXR2;BMPR1B;FGFR3;RUNX2;TGFBR2
Non-small cell lung cancer stage I,5/77,0.001002937441275655,0.004537057406246151,0,0,7.099165227403569,49.018473262946344,EFNA1;CXCL12;SPP1;ESR1;EGFR
Parathyroid Adenoma,5/77,0.001002937441275655,0.004537057406246151,0,0,7.099165227403569,49.018473262946344,CCND1;CAV1;LEP;CIB1;ESR1
"HYDATIDIFORM MOLE, RECURRENT, 1",4/45,0.0010108013205496669,0.004561016288915474,0,0,9.937641438270052,68.54003101928734,ZBTB16;LEP;SPP1;PPARG
"Leukemia, Plasma Cell",4/45,0.0010108013205496669,0.004561016288915474,0,0,9.937641438270052,68.54003101928734,SOCS3;CCND1;CXCR4;FGFR3
Malignant Central Nervous System Neoplasm,4/45,0.0010108013205496669,0.004561016288915474,0,0,9.937641438270052,68.54003101928734,MAML2;ZBTB16;SPP1;EGFR
Cervical Intraepithelial Neoplasia,8/205,0.0010264341902955101,0.004627637732728234,0,0,4.190221747261555,28.835699970084182,PPP2R1B;LAMA3;TAP1;EZR;TLR4;ESR1;MET;EGFR
Familial (FPAH),6/116,0.0010506471250830189,0.004732796728290286,0,0,5.594318181818182,38.36778648026601,ACTA2;RASD1;KIT;ESR1;MET;EGFR
Crohn's disease of large bowel,5/78,0.0010631392249114036,0.004772930858932493,0,0,7.0015615018809,47.936395370603826,SOCS3;LEP;CCL2;PPARG;TLR4
Giant Cell Glioblastoma,5/78,0.0010631392249114036,0.004772930858932493,0,0,7.0015615018809,47.936395370603826,PPARG;TACC1;MET;FGFR3;EGFR
Peripheral Vascular Diseases,5/78,0.0010631392249114036,0.004772930858932493,0,0,7.0015615018809,47.936395370603826,CCND1;HGF;SPP1;PPARG;TLR4
Pulmonary Embolism,5/78,0.0010631392249114036,0.004772930858932493,0,0,7.0015615018809,47.936395370603826,PLAU;PROS1;HGF;F13A1;CCL2
Turner Syndrome,7/160,0.001092627142061044,0.004874551536192242,0,0,4.706669404236389,32.095580027812915,GHR;VWF;KIT;BGN;DMD;NR3C1;ESR1
Hypotrophic malar bone,7/160,0.001092627142061044,0.004874551536192242,0,0,4.706669404236389,32.095580027812915,MAF;COL1A2;BGN;LIFR;FGFR3;RUNX2;TGFBR2
Malar flattening,7/160,0.001092627142061044,0.004874551536192242,0,0,4.706669404236389,32.095580027812915,MAF;COL1A2;BGN;LIFR;FGFR3;RUNX2;TGFBR2
